"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
1.296231,0.417447,0.193963,0.901644,0.130531,-0.371634,0.158126,-0.202669,-0.079512,-0.045088,-0.876738,0.687488,1.574718,-0.007791,0.948316,0.377154,-0.868183,-0.067135,-0.064493,-0.029559,-0.112114,-0.220002,-0.121022,-0.440454,0.67154,-0.413518,0.032838,0.0206,-0.998950644730992,1
-2.131999,-1.80992,0.544798,0.431819,-0.714176,0.248286,2.548084,-0.298166,0.212803,-1.890368,-1.100376,-0.48558,-0.173707,-2.11169,-0.949962,0.419251,0.721706,0.693485,-0.502112,1.654527,0.356546,0.032728,1.267115,-0.253875,0.56369,0.458068,-0.351005,-0.035576,-0.398701645175634,0
-16.30865,11.614801,-19.739386,10.463866,-12.599146,-1.202393,-23.380508,-5.781133,-7.811022,-16.303538,5.573625,-13.635216,-0.483236,-7.352792,-2.392684,-8.728142,-17.598854,-7.455956,0.169741,2.106034,-4.884983,1.14091,1.392953,0.348997,-2.16751,-0.798754,-2.942775,-0.46268,-0.998550466874166,1
-1.108478,3.448953,-6.216972,3.021052,-0.529901,-2.551375,-2.001743,1.092432,-0.836098,-4.095649,2.425951,-6.067262,1.832433,-3.501703,-1.004008,-3.501281,-2.941876,-1.125741,0.373715,-0.068598,0.825951,1.14417,0.208559,-0.295497,-0.690232,-0.364749,0.229327,0.20883,-0.98399288572699,1
-5.140723,3.568751,-5.896245,4.16472,-4.091193,-1.98996,-5.472436,2.422821,-2.909735,-6.287803,3.704312,-7.26755,0.32927,-8.458975,1.354487,-5.976221,-10.576015,-3.525161,1.737976,0.318995,1.13113,0.118022,-0.332704,0.139941,0.324758,-0.180769,0.17781,0.661555,-0.911160515784793,1
-7.334341,4.960892,-8.45141,8.174825,-7.237464,-2.382711,-11.508842,4.635798,-6.55776,-11.519861,6.455828,-13.380222,0.545279,-13.026864,-0.453595,-13.251542,-22.883999,-9.287832,4.038231,0.723314,2.153755,0.033922,-0.014095,0.62525,-0.05339,0.164709,1.411047,0.315645,-0.989879946642952,1
-0.559809,-0.575157,0.19166,-1.142797,1.667709,1.492234,0.52792,0.444569,0.515178,-0.733372,0.31152,-0.290749,-2.247314,0.411237,-0.23985,-0.895164,0.11798,-0.846466,-0.357738,0.06234,-0.037267,-0.148306,0.134585,-1.005686,0.02411,-0.02553,-0.21408,-0.262724,-0.91293908403735,0
-0.654213,1.452163,0.803815,0.008158,-0.012728,-0.808009,0.417855,0.31598,-0.702021,-0.765757,-0.495864,0.538327,1.324133,-0.350217,0.762267,0.558311,-0.015385,-0.116146,0.032235,0.085621,-0.232517,-0.677832,-0.016671,0.002669,-0.05182,0.092984,0.126923,0.034028,-0.996558470431303,0
-27.143678,15.365804,-28.407424,6.370895,-20.087878,-4.666313,-18.709479,17.903574,-3.722279,-8.120962,4.419943,-6.210941,1.063837,-5.843528,-0.108836,-5.606597,-11.756256,-4.714947,0.783578,1.703888,1.796826,-1.960974,-0.902247,0.144011,2.024388,-0.204214,1.332153,0.385891,-0.911080480213428,1
-1.191279,-0.794295,1.430723,-1.539293,0.341399,-1.146572,0.15805,-0.027717,0.524462,-1.298895,-0.743976,0.371645,0.702058,-0.224606,0.791118,0.12136,-0.553058,0.139195,-0.123483,0.438825,0.390184,0.787455,0.14539,0.061844,-0.115161,0.703181,0.012804,0.152116,-0.898621609604269,0
-2.019001,1.49127,0.005222,0.817253,0.973252,-0.639268,-0.974073,-3.146929,-0.003159,-0.121653,0.02437,-1.073812,-2.002769,-0.895434,1.748936,-0.103527,2.031196,0.317598,0.386761,-1.029965,2.839596,-1.185443,-0.142812,-0.086103,-0.329113,0.523601,0.626283,0.15244,-0.999324144064028,1
-0.817764,0.815879,1.5164,0.088269,0.7875,0.327916,0.848045,0.189183,-0.182313,-0.888293,-1.679577,-0.627346,-1.14696,0.074243,-0.500867,-0.281348,-0.197495,-0.479278,-0.53947,-0.176031,-0.106449,-0.254996,-0.420703,-0.799198,0.759032,-0.341445,0.04185,0.048003,-0.98194753223655,0
-5.394449,-6.505344,2.024223,1.552978,6.514806,-5.123237,-4.115896,0.558269,0.618674,-0.290819,-1.089741,0.88821,0.301982,-0.084626,-0.927025,-0.344146,-0.107724,-0.314836,-0.439304,1.664134,0.587347,-0.18613,1.084004,0.409127,0.346535,0.231131,-0.173854,0.257553,-0.999110715873722,0
-0.95639,2.361594,-3.171195,1.970759,0.474761,-1.902598,-0.055178,0.277831,-1.745854,-2.516628,0.874052,-2.513104,0.021575,-3.565119,0.461153,-2.015713,-1.731413,-0.465815,0.52762,0.190877,0.473211,0.7194,0.122458,-0.25565,-0.619259,-0.48428,0.683535,0.443299,-0.964517563361494,1
2.06636,-0.01955,-0.82992,0.280736,-0.003777,-0.685588,-0.190845,-0.22325,1.878489,-0.282294,0.2483,-2.448969,1.409971,1.824484,0.206684,0.48012,0.115135,-0.415048,-0.124809,-0.229211,-0.626272,-1.632095,0.589296,0.538325,-0.724293,-0.045695,-0.10239,-0.049107,-0.994628723877279,0
1.302675,-0.396391,0.306903,-1.108929,-0.294078,0.458923,-0.644701,0.165262,1.834239,-1.137308,-1.379969,0.643144,0.708665,-0.308763,1.568934,-0.351244,-0.405426,0.13124,0.721766,-0.078544,-0.070742,0.113797,-0.185517,-1.289949,0.631956,-0.571812,0.111724,0.018811,-0.999110715873722,0
2.013361,-0.197608,-1.033141,0.335384,-0.256062,-0.976205,-0.012718,-0.113802,0.488413,0.283688,0.801171,0.410339,-1.442908,0.757192,-0.513123,0.129872,-0.424619,-0.232362,0.410261,-0.30806,-0.248089,-0.684163,0.35688,0.03893,-0.388206,0.17749,-0.083467,-0.072329,-0.999119608714984,0
0.196707,1.189757,0.704882,2.891388,0.045555,1.24573,-1.198714,-2.421616,-1.232089,0.324239,-1.273935,-0.868686,-1.181945,1.027584,1.688132,0.256216,0.120608,-0.052346,0.329827,0.646616,-1.328132,0.189311,-0.005524,-0.814708,0.400924,0.286281,0.135215,0.257315,-0.999324144064028,1
-0.800663,1.331149,0.501346,-0.362091,0.419577,-0.041362,0.402469,0.37972,-0.364433,-0.037858,0.365105,0.167235,0.016351,-0.213076,0.316252,0.952598,-0.596326,0.764343,0.608814,0.238351,-0.331265,-0.823048,-0.146804,-0.899626,0.004392,0.106091,0.060262,-0.155003,-0.991809693196976,0
-3.61057,-3.760159,-0.822402,-0.745526,-0.450649,-0.23492,4.076495,-0.499189,-1.067994,-1.948004,-0.863106,-0.165717,0.622504,0.363482,-0.227492,0.16945,-0.553065,-0.20277,-0.57796,2.789678,0.808273,-0.137926,2.363189,0.705978,1.389851,1.284317,-0.582795,0.131803,-0.0253445975989328,0
-1.060676,2.608579,-2.971679,4.360089,3.738853,-2.728395,1.987616,-0.357345,-2.757535,-2.335933,2.111517,-2.59195,-1.950589,-7.31158,0.077753,2.290608,6.509272,2.569971,-3.28615,-0.089062,-0.063168,-0.207385,-0.183261,-0.103679,0.896178,0.407387,-0.130918,0.192177,-0.999395286794131,1
-1.92494,2.517463,-1.954666,-0.598821,-0.511743,-0.907084,-0.459927,1.575469,-0.507842,-0.1158,0.16882,1.754758,1.214517,1.460687,-0.397675,0.163734,-0.195805,0.653434,0.263021,0.002932,0.497242,1.39063,0.058962,-0.343838,-0.507909,-0.19406,0.329216,0.241936,-0.999208537127612,0
-25.825982,19.167239,-25.390229,11.125435,-16.682644,3.933699,-37.060311,-28.759799,-11.126624,-23.228255,3.785977,-10.522494,-2.657496,-3.792795,-4.498945,-6.557873,-12.867245,-5.80459,-1.254465,7.907378,-16.922016,5.703684,3.510019,0.05433,-0.671983,-0.209431,-4.950022,-0.448413,-0.997972432192085,1
-0.937843,3.462889,-6.445104,4.932199,-2.233983,-2.291561,-5.695594,1.338825,-4.322377,-8.099119,7.182967,-9.445943,-0.31462,-12.991466,-0.136359,-6.367524,-12.734394,-3.84513,1.007667,1.129532,1.06655,-0.521657,-0.319917,-0.405859,0.906802,1.165784,1.374495,0.729889,-1,1
-0.964567,-1.643541,-0.187727,1.158253,-2.458336,0.852222,2.785163,-0.303609,0.940006,-1.965309,0.159744,-0.490697,-1.181977,-1.958876,1.152743,-1.341269,2.498325,0.777831,1.406045,1.784449,0.44718,0.536204,1.634061,0.203839,0.218749,-0.221886,-0.308555,-0.1645,-0.309177412183193,1
-1.001509,0.517019,0.179845,-2.767028,1.77324,3.239778,-0.735124,1.292571,-0.356958,-0.515137,0.64878,-3.365724,1.732077,1.550315,-0.350269,1.794784,0.399644,-0.740747,0.246959,0.212397,-0.249436,-0.878828,-0.131053,0.902161,0.466698,-0.569462,0.121027,0.039264,-0.990662516674077,0
-1.22356,-0.616085,2.391712,-1.618031,-0.303234,-0.701199,0.103205,-0.08982,-1.035075,0.152959,0.176184,-0.60428,0.476633,-0.73395,0.659253,1.01151,0.174171,-1.529413,-0.703061,0.642987,0.405956,1.031523,-0.019859,0.418614,0.46185,-0.194119,0.088336,-0.07965,-0.90840373499333,0
-6.185857,7.102985,-13.030455,8.010823,-7.885237,-3.97455,-12.229608,4.971232,-4.248307,-12.965481,8.688308,-17.182918,0.069577,-14.116156,0.959032,-12.375334,-18.716765,-6.522015,3.517955,0.48393,2.502772,0.481691,0.480958,0.360319,-0.293354,-0.199193,-0.203917,0.398927,-0.960071142730102,1
-2.393082,-1.894902,2.743233,0.122395,1.259596,0.284927,-0.879332,0.648628,0.881731,-0.567374,0.757501,0.707467,-1.193723,-0.62256,-1.485664,-0.697154,0.316449,-0.524263,-0.660098,0.709399,0.234223,0.525743,0.220709,-0.25673,0.446852,0.5815,0.036523,-0.075933,-0.896843041351712,0
0.004817,1.488516,-2.521041,0.041655,1.158651,1.413949,-2.081763,-4.869657,-0.412315,-2.468493,1.462075,-0.004937,-2.140312,-1.11479,1.126464,0.649248,2.48577,0.9437,-1.549849,1.022226,-2.331763,1.461354,0.128235,-1.919111,0.320883,0.041933,0.097972,0.249948,-0.999110715873722,0
1.081234,0.416414,0.862919,2.520863,-0.00502,0.563341,-0.123372,0.223122,-0.673598,0.64455,1.120505,1.237773,0.342362,0.038372,-1.194503,0.085406,-0.219143,-0.694259,-0.65527,-0.165249,-0.159387,-0.305154,0.05362,0.011761,0.375146,-0.106299,0.021008,0.010559,-0.998648288128057,1
0.00843,4.137837,-6.240697,6.675732,0.768307,-3.35306,-1.631735,0.154612,-2.795892,-6.187891,5.664395,-9.854485,-0.306167,-10.691196,-0.638498,-2.041974,-1.129056,0.116453,-1.934666,0.488378,0.364514,-0.608057,-0.539528,0.12894,1.488481,0.507963,0.735822,0.513574,-0.999110715873722,1
1.542588,-1.728175,-1.711717,-0.603589,-0.841364,-1.251088,0.251299,-0.593115,-0.75366,0.679081,-0.466769,0.019799,1.487459,-0.135134,0.241552,0.888164,0.067937,-1.360007,0.32418,0.770728,0.658626,1.17419,-0.349453,0.088894,0.122522,0.028344,-0.098458,-0.001559,-0.670787016451756,0
-0.456821,1.286062,-0.77855,0.297149,1.720252,4.753971,-2.665792,-4.301536,-1.091526,-0.998712,-0.234245,0.427027,-0.390164,1.335645,1.49505,0.613174,-0.393867,0.30232,0.606428,1.431369,-2.837788,-0.314883,0.266176,0.926545,0.598463,-0.494871,0.095604,0.280772,-0.981458425967097,0
-16.598665,10.541751,-19.818982,6.017295,-13.025901,-4.128779,-14.118865,11.161144,-4.099551,-9.222826,6.329365,-8.952191,-0.138364,-9.825054,0.057224,-7.541687,-14.259599,-5.035052,1.432268,1.53492,1.725853,-1.151606,-0.680052,0.108176,1.066878,-0.23372,1.707521,0.511423,-0.911080480213428,1
1.088375,0.898474,0.394684,3.170258,0.175739,-0.221981,-0.022989,-0.010874,0.860044,-0.592473,1.072728,-2.547557,1.23595,-0.330306,-1.022354,0.335642,2.298998,-0.162096,-1.532707,-0.217358,-0.423554,-0.800852,0.077614,0.167608,0.350182,-0.118941,0.012948,0.054254,-0.996629613161405,1
-0.792748,-0.554385,1.698544,-3.774039,0.005129,-0.353166,0.362089,0.044961,1.968388,-2.245798,1.034873,1.433988,-0.047105,-0.383137,-0.047075,-0.410726,-0.872548,0.520402,-0.53433,-0.003959,0.325067,1.155921,-0.171941,-0.268315,0.005261,-1.02147,0.014806,-0.077789,-0.945824811027123,0
-5.685013,5.776516,-7.064977,5.902715,-4.715564,-1.755633,-6.958679,3.877795,-5.541529,-7.502112,3.676703,-7.642983,1.689865,-8.29966,0.646996,-6.792795,-12.075932,-4.88218,2.626625,0.299489,1.128641,-0.96296,-0.110045,-0.177733,-0.089175,-0.049447,0.303445,0.21938,-0.900666963094709,1
-7.381547,-7.449015,-4.696287,3.728439,6.198304,-6.406267,-5.831452,1.457175,-0.646203,-4.029129,2.528943,-3.308722,-1.99201,-5.757216,-0.877323,-1.547552,-1.909017,0.500567,0.136722,2.932758,1.176575,-0.978692,-0.27833,-0.635874,0.123539,0.404729,0.704915,-1.229992,-0.968875055580258,1
0.273736,-1.433768,-0.761494,1.408062,-0.128708,0.56749,0.647867,0.074373,0.046155,-0.05588,0.22551,-0.070988,-1.670812,0.865905,-0.150477,-0.07704,-0.289383,0.195736,-0.01599,0.723792,0.262774,-0.26593,-0.64543,-0.838925,0.616797,-0.241535,-0.082185,0.072612,-0.564250778123611,0
1.088617,-1.286306,0.953454,-0.447151,-1.689548,0.149652,-1.141696,0.24159,-0.103789,0.635205,0.312592,0.098208,-0.818637,-0.167724,-0.433386,-0.942126,-0.138949,1.725208,-0.212372,-0.302776,-0.395972,-0.825105,0.007441,0.01796,-0.060862,0.954643,-0.03866,0.025237,-0.894175188972877,0
1.092792,-0.980665,0.871552,-0.940521,-0.647203,1.641588,-1.40725,0.656956,-0.722918,0.564663,2.388376,0.587151,0.455,-0.184409,1.473583,0.398791,0.993007,-2.333692,-1.048818,0.038659,0.572569,1.676084,-0.015237,-0.965826,0.08239,0.058273,0.102035,0.006214,-0.965317919075145,0
0.842025,-0.365518,-2.464063,4.820886,0.775505,-0.614785,1.368024,-0.526262,-0.121356,-0.357616,0.637767,-2.818882,2.360595,-1.108699,-1.449951,1.57374,2.202652,0.800471,-2.103583,0.944915,-0.110622,-1.2578,-0.324418,-0.42002,-0.219501,-0.268873,-0.144582,0.104464,-0.491791907514451,1
-1.934129,2.119224,-0.35714,-0.176882,-0.637701,-0.722387,-0.29624,1.15413,0.102688,-0.004947,-1.496451,-0.719912,-1.047937,0.344683,1.081409,0.924251,0.162186,0.354291,0.133236,0.169968,-0.353637,-1.044698,0.033944,-0.558246,0.0963,0.120362,0.023189,-0.162512,-0.992085371276123,0
2.026462,-0.569983,-0.968666,0.621171,-0.528107,-0.517803,-0.382948,-0.127074,-0.743622,1.232017,0.516223,0.546841,-0.133426,0.376855,-0.780979,-1.610957,-0.338309,1.779395,-1.093721,-0.659562,0.024678,0.696593,-0.000308,-0.000374,0.226073,-0.333774,0.03514,-0.05427,-0.977767896843041,0
-2.032573,0.259154,0.456792,0.957035,0.367981,-0.542025,0.406536,0.003693,-0.392138,0.637808,0.901804,0.538905,0.036148,0.471561,0.49896,0.067969,-0.538846,0.652074,0.856564,-0.272974,0.066487,0.4477,-0.668556,0.076754,-0.314934,-0.393526,-0.241617,-0.107878,-0.928866162738995,0
-2.923827,1.524837,-3.018758,3.289291,-5.755542,2.218276,-0.509995,-3.569444,-1.016592,-4.320536,1.277202,-3.70175,-0.97187,-4.857777,0.090606,-2.801502,-4.186808,-1.648406,1.176446,-0.447039,-0.511657,-0.122724,-4.288639,0.563797,-0.949451,-0.204532,1.510206,-0.324706,0.20431302801245,1
-1.600211,-3.48813,-6.459303,3.246816,-1.614608,-1.260375,0.288223,-0.048964,-0.734975,-4.441484,2.944375,-3.805469,-2.102227,-6.106183,-0.641736,-1.555963,-2.084067,0.394247,0.08338,3.189355,1.191175,-0.967141,-1.463421,-0.624231,-0.176462,0.400348,0.152947,0.477775,0.338310360160071,1
1.889618,1.073099,-1.678018,4.173268,1.015516,-0.009389,-0.079706,0.064071,-0.714517,0.042228,-0.408403,-0.92937,0.058686,-3.512845,-0.164613,2.069853,1.733382,1.580758,-2.335185,-0.15357,0.203728,0.733796,-0.03656,0.334306,0.147171,0.279556,0.031669,0.035883,-0.997136505113384,1
1.232604,-0.548931,1.087873,0.894082,-1.433055,-0.356797,-0.717492,0.003167,-0.100397,0.543187,-1.039417,0.285262,-0.206007,-0.498522,-1.064108,-2.156037,0.564761,0.837857,-0.72899,-0.576274,-0.448671,-0.517568,0.012833,0.699217,0.527258,-0.322607,0.080805,0.035427,-0.982578923966207,1
1.322724,-0.843911,-2.096888,0.759759,-0.196377,-1.166353,0.482534,-0.349791,1.045007,-1.474974,0.011037,0.483019,0.665273,-2.332793,0.820578,0.461206,1.468052,0.891706,-0.457934,0.585435,0.133815,-0.121562,-0.208574,-0.254752,-0.098324,-0.613874,0.002654,0.072386,-0.681680746998666,1
-0.25169,1.139655,-0.725048,-0.57173,0.45824,-0.661867,0.453358,0.524836,-0.295355,-0.857015,0.76127,0.100081,-1.302869,-0.245003,-0.849522,0.672429,0.40297,0.432385,0.013987,-0.152674,-0.250437,-0.81283,0.184393,0.624415,-0.484399,0.093202,0.082869,0.011253,-0.991196087149844,0
0.667714,3.041502,-5.845112,5.967587,0.213863,-1.462923,-2.688761,0.677764,-3.447596,-4.707571,4.90582,-5.208374,0.532498,-10.544011,-1.307419,-2.133593,-5.133081,-1.062151,-0.819371,0.558425,0.32976,-0.941383,-0.006075,-0.958925,0.239298,-0.067356,0.821048,0.426175,-0.994006224988884,1
1.192396,1.338974,-0.678876,3.123672,0.643245,-1.184323,0.397586,-0.253499,0.411135,-0.859862,1.124059,-3.763874,0.367976,-0.971758,-0.013883,1.457579,2.61145,1.291955,-1.563815,-0.185455,-0.377503,-0.889597,-0.074208,0.035446,0.550578,-0.027171,-0.024921,0.073605,-0.997225433526012,1
-1.541678,3.8468,-7.604114,3.121459,-1.254924,-2.084875,-2.385027,1.47114,-2.530507,-5.17566,1.927186,-6.011155,-1.195601,-6.745561,-0.058091,-4.325132,-5.558067,-1.580531,0.971906,0.11476,1.096405,1.064222,0.06537,0.257209,-0.693654,-0.335702,0.577052,0.398348,-0.890902623388172,1
-3.240187,2.978122,-4.162314,3.869124,-3.645256,-0.126271,-4.74473,-0.065331,-2.168366,-4.758304,3.471098,-6.533107,-0.983469,-6.073989,1.125407,-7.718042,-9.855927,-5.193908,2.042698,-0.224043,2.601441,0.23191,-0.03649,0.04264,-0.43833,-0.125821,0.4213,0.003146,-0.846758559359715,1
0.697881,-1.268896,0.94312,0.32609,-1.441751,0.314714,-0.677113,0.380462,1.19809,-0.369462,0.980021,0.3911,-2.075277,0.117718,-0.526698,-0.156983,0.364597,-0.377636,0.264701,0.203539,-0.03436,-0.419036,-0.042205,0.255886,-0.138262,0.926163,-0.073679,0.035678,-0.802996887505558,0
-0.913439,0.284198,2.365834,2.731192,1.438193,1.169796,0.149259,0.127501,-0.11278,0.984381,-2.662634,-1.893372,-2.246651,-0.721371,-1.564642,0.979683,-0.99175,0.092885,-1.032746,-0.142754,-0.34434,-0.769694,-0.162557,-0.034418,-0.318664,-0.35027,-0.34827,-0.238481,-0.99865718096932,0
1.00496,-0.190185,0.128576,1.090508,-0.212599,0.084024,-0.097979,0.214406,0.07905,0.217904,0.821639,-0.368958,-2.260548,1.003606,0.772143,0.266943,-0.432439,0.379796,-0.431762,-0.123527,0.153472,0.188554,-0.180245,-0.349509,0.506738,-0.249918,-0.000455,0.01515,-0.920497999110716,0
0.406054,0.201166,-0.169897,-1.52663,0.311302,-0.677454,0.545207,-0.242024,-1.32861,0.310799,-1.270478,-0.448678,0.557332,0.065223,0.064513,-1.349903,-0.450481,1.253731,-1.13153,-0.52179,-0.100608,0.19891,-0.104399,0.606127,-0.216863,0.691049,-0.027662,-0.007797,-0.991996442863495,0
2.004061,-0.11268,-1.796627,0.280684,0.481633,-0.612707,0.36751,-0.172441,0.40143,0.100525,0.756662,0.816287,-0.847745,0.792046,-0.859973,-0.623523,-0.260341,-0.13095,0.451974,-0.243229,0.052529,0.267498,0.059661,0.715538,0.30689,-0.270583,-0.04833,-0.068543,-0.982223210315696,0
0.224414,2.994499,-3.432458,3.986519,3.760233,0.16564,1.099378,-0.654557,-2.435416,-2.276733,1.846079,-1.961195,-0.851166,-7.122316,1.019605,2.131015,6.443649,1.592538,-3.681904,-0.200846,0.491337,-0.984223,-0.421979,-1.048058,0.726412,0.268625,0.283689,0.419102,-1,1
0.580743,-1.167907,0.386946,0.189117,-0.984055,-0.035141,-0.112806,0.132249,0.213775,-0.160694,1.547472,0.561357,-0.737958,0.544989,0.958924,0.521615,-0.334147,-0.21335,-0.19999,0.49244,0.061894,-0.577551,-0.088982,0.055325,-0.234369,0.770652,-0.113441,0.053091,-0.721547354379724,0
-0.670238,0.945206,0.610051,2.640065,-2.707775,1.952611,-1.624608,-5.229908,0.210202,-2.069904,-0.529806,0.999716,-0.086112,-1.508557,-0.450669,-0.328387,2.270271,0.709666,0.913176,1.474929,-2.50445,1.436472,0.351542,0.648467,0.579681,0.075738,0.346717,0.282209,-0.71207647843486,1
-0.10613,-0.656756,0.487181,-0.903122,0.946285,1.357163,0.408216,0.07462,0.812747,0.011013,0.836179,0.216882,-0.886441,-0.233552,0.309373,-0.080015,-0.508569,-0.988085,-0.894137,-0.245187,-0.211451,-0.164242,0.260539,-1.661571,-1.417548,0.142945,-0.296244,-0.518184,-0.88846598488217,0
0.834783,-2.686842,-2.689488,0.218345,-0.542925,-0.567079,0.918429,-0.554096,0.187472,0.452294,1.468884,-2.332291,0.970614,2.380704,-1.694194,-1.831537,0.725218,1.581434,-0.734426,0.736434,0.04891,-0.659272,-0.51728,0.761601,-0.08643,0.662121,-0.270731,0.030191,-0.368350377945754,0
-5.552122,5.678134,-9.775528,8.416295,-4.409844,-1.506235,-6.899839,3.750443,-3.879793,-6.864164,7.051065,-10.137529,2.81544,-9.909168,-0.26223,-5.022557,-8.522975,-2.012939,1.525732,-0.06478,1.128472,0.228484,0.286258,-0.536294,-0.104925,0.420919,-0.297557,-0.946184,-0.893517118719431,1
0.120301,1.974141,-0.434087,5.390793,1.289684,0.28059,0.221963,0.067827,-1.387054,-0.045125,0.195839,-0.629086,0.681222,-4.715521,-0.287876,0.497434,3.871618,1.492394,0.50604,0.205691,-0.03869,0.204554,-0.167313,0.791547,-0.223675,0.473223,-0.160202,0.065039,-0.999324144064028,1
-0.978929,-0.281246,-0.372763,-4.061063,1.390568,3.736658,-0.77405,1.307427,-2.528029,0.285572,-0.616,-1.104847,0.119308,-0.104345,-0.415799,-0.404218,0.374168,-0.029933,-0.860333,-0.427964,-0.028746,0.037714,-0.344055,0.697187,0.826498,-0.014638,-0.199914,-0.04147,-0.957314361938639,0
1.255894,0.35265,0.305593,0.693848,-0.373537,-1.073703,0.085909,-0.202966,0.034966,-0.282274,-0.068763,0.226241,0.209358,-0.284154,1.095775,0.479276,-0.004251,-0.29718,-0.198428,-0.081428,-0.287666,-0.831344,0.129403,0.344926,0.21544,0.094438,-0.023218,0.030823,-0.998239217429969,0
-2.006582,3.676577,-5.463811,7.232058,-1.627859,-0.996755,-4.299833,2.268867,-3.651067,-4.40093,4.213213,-5.737815,-0.875693,-8.893726,-0.562434,-3.281784,-4.368986,-0.736734,1.609293,0.474414,0.713907,-0.063868,0.167947,-0.449864,0.023702,0.536905,0.485864,-0.042393,-0.999110715873722,1
-2.250535,2.365755,-2.955491,0.089791,-2.830745,-0.844462,-0.174062,-0.407138,0.174216,-2.998926,2.605169,-3.677717,-0.961255,-4.629481,1.942182,-4.180379,-4.605686,-2.557184,1.589582,-0.486537,0.25656,-0.466245,0.291105,0.242567,-1.279094,-1.123534,-0.630977,0.326839,-0.723183637172077,1
1.189563,0.229975,0.625193,0.552512,-0.470362,-0.766847,0.017707,-0.111003,-0.329524,0.080094,1.778376,1.477016,0.856472,0.318321,0.244876,0.409575,-0.636995,-0.19321,0.086817,-0.031827,-0.180348,-0.544012,0.135022,0.548809,0.179782,0.061484,-0.029649,0.013586,-0.992005335704758,0
1.126148,0.131939,0.282185,1.205685,0.079775,0.341289,-0.014785,0.138774,0.021326,0.034001,0.903699,1.21996,0.049752,0.20383,-0.791783,-0.439291,-0.118072,-0.398935,0.041094,-0.135269,-0.063382,0.007277,-0.126153,-0.281282,0.68032,-0.31164,0.035119,0.004688,-0.983788350377946,0
